date,equity
2026-01-10,829.3083236421969
2026-01-11,819.9677441810654
2026-01-12,826.7666311044998
2026-01-13,767.9496659401086
2026-01-14,759.5977030084541
2026-01-15,769.2280741661016
2026-01-16,772.3939646362539
2026-01-17,769.4085562402215
2026-01-18,775.5896092245889
2026-01-19,796.679785093971
2026-01-20,852.6788092498504
2026-01-21,843.0200357082529
2026-01-22,847.3530154636229
2026-01-23,848.342698268284
2026-01-24,847.1091960341188
2026-01-25,810.8226493957795
2026-01-26,838.6268637393703
2026-01-27,864.7189519576644
2026-01-28,860.4671326622711
2026-01-29,809.1366863079488
2026-01-30,777.5665687984438
2026-01-31,707.4591166216662
2026-02-01,659.1935965215382
2026-02-02,680.0096953660096
2026-02-03,648.18331912691
2026-02-04,625.2791640140615
2026-02-05,537.5857902034744
2026-02-06,603.4479426475534
2026-02-07,610.8494425121731
2026-02-08,610.3626706730131
2026-02-09,614.3968164057809
2026-02-10,591.4884368824108
2026-02-11,569.9954011991567
2026-02-12,571.7173640643771
2026-02-13,599.3988285310477
2026-02-14,609.6124552800643
2026-02-15,576.9225696146565
2026-02-16,585.6081572255473
2026-02-17,584.0485846923468
2026-02-18,572.0193666348289
2026-02-19,570.4123344829521
2026-02-20,576.2082928717479
2026-02-21,577.5207494685823
2026-02-22,573.0860094624654
2026-02-23,544.6082090601456
2026-02-24,543.9030150938526
2026-02-25,598.3267440543277
2026-02-26,590.6190001227687
2026-02-27,564.0275928461984
2026-02-28,573.5223075780827
2026-03-01,566.3272369361341
2026-03-02,590.7508951037182
2026-03-03,578.4286183391849
2026-03-04,618.2299738550993
2026-03-05,603.0279111354243
2026-03-06,577.3160966815768
2026-03-07,574.742048835786
2026-03-08,565.6455203867268
2026-03-09,581.24455252113
2026-03-10,593.4788429618776
2026-03-11,597.4808855194028
2026-03-12,603.4517868558511
2026-03-13,608.8312902971968
2026-03-14,610.0837855878422
2026-03-15,632.3440888923454
2026-03-16,680.4424229138601
2026-03-17,671.2706176522498
2026-03-18,637.7724230510906
2026-03-19,656.02190562665
2026-03-20,653.5224721606296
2026-03-21,672.7524530813915
2026-03-22,679.2650765642122
2026-03-23,651.9663454913589
2026-03-24,650.9861161627815
2026-03-25,647.593076721543
2026-03-26,677.4662296447298
2026-03-27,696.2827992665027
2026-03-28,695.8909092975407
2026-03-29,698.6827974623823
2026-03-30,687.4007446018566
2026-03-31,665.03416433796
2026-04-01,653.8432038708723
2026-04-02,630.039542990284
2026-04-03,629.0316103732335
2026-04-04,632.5101915091378
2026-04-05,645.1974244495439
2026-04-06,644.8386651635848
2026-04-07,683.8053174279808
2026-04-08,668.8427486403251
2026-04-09,668.4964093098641
2026-04-10,684.7768418326283
2026-04-11,696.4749495171667
2026-04-12,669.385110354133
2026-04-13,721.278665214461
2026-04-14,705.4781236254537
2026-04-15,695.0360724315404
2026-04-16,698.155238485356
2026-04-17,677.222024262097
2026-04-18,697.4455160129717
2026-04-19,720.3444287690747
2026-04-20,705.1187561659493
2026-04-21,701.256574848433
2026-04-22,686.6901566485885
2026-04-23,700.1838822016598
2026-04-24,704.9741192974269
2026-04-25,704.0238912858819
2026-04-26,688.6152238506351
2026-04-27,708.7963905950136
2026-04-28,712.9268559353897
2026-04-29,708.3881398879873
